Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24
_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
620d165eeddb586cfc1daadb,,45.79,93.75,54.39,65.72,"229,10,1,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645024863000
620d15e7eddb586cfc162d1c,,48.59,97.72,52.59,68.26,"243,3,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645024744000
620d1515eddb586cfc16245a,,46.39,93.09,54.99,65.44,"232,11,1,0",time,60,-1,1,60.01,1,0.27,false,false,english_1k,none,normal,false,false,false,,1645024533000
620d145aeddb586cfc0ea3a1,,46.39,93.54,52.59,70.23,"232,12,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645024347000
620d11aceddb586cfcff9330,,45.59,95.7,51.19,62.5,"228,6,0,0",time,60,-1,1,60.01,0,0.88,false,false,english_1k,none,normal,false,false,false,,1645023660000
620d0f34eddb586cfcf085d2,,42.59,94.8,49.99,62.03,"213,9,0,1",time,60,-1,3,60.01,1,46.42,false,false,english_1k,none,normal,false,false,false,,1645023029000
620d0ebdeddb586cfce907b1,,50.79,95.77,56.79,65.54,"254,7,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645022909000
620d0e5feddb586cfce903ca,,50.19,97.39,53.59,63.12,"251,4,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645022816000
620d0e1eeddb586cfce9014b,,44.79,93.49,52.19,69.21,"224,12,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645022751000
620d0de0eddb586cfce57cdc,,42.79,94.19,51.59,66.76,"214,8,0,0",time,60,-1,1,60.01,0,3.01,false,false,english_1k,none,normal,false,false,false,,1645022688000
620d0d8feddb586cfce182c4,,45.79,94.27,52.39,56.2,"229,8,1,0",time,60,-1,0,60.01,3,0,false,false,english_1k,none,normal,false,false,false,,1645022607000
620d0d13eddb586cfce17dc9,,38.19,90.46,48.19,62.67,"191,15,0,2",time,60,-1,0,60.01,1,0,false,false,english_1k,none,normal,false,false,false,,1645022484000
620d0cd2eddb586cfce17b1a,,40.79,92.43,50.19,72.23,"204,12,0,0",time,60,-1,1,60.01,0,35.51,false,false,english_1k,none,normal,false,false,false,,1645022418000
620d0b4aeddb586cfcd279bb,,50.99,97.08,54.79,66.95,"255,5,0,0",time,60,-1,3,60.01,1,50.93,false,false,english_1k,none,normal,false,false,false,,1645022026000
620d0acdeddb586cfcd274db,,44.59,94.32,52.79,68.35,"223,9,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645021901000
620d0a72eddb586cfcd2713a,,43.39,93.44,51.79,69.36,"217,10,0,0",time,60,-1,1,60.01,0,47.18,false,false,english_1k,none,normal,false,false,false,,1645021811000
620d09feeddb586cfccaf3c2,,41.59,90.8,52.19,64.69,"208,15,1,0",time,60,-1,7,60.01,0,61.31,false,false,english_1k,none,normal,false,false,false,,1645021695000
620d0974eddb586cfccaee6d,true,51.99,96.13,56.79,69.42,"260,8,0,0",time,60,-1,5,60.01,0,9.93,false,false,english_1k,none,normal,false,false,false,,1645021556000
620d0823eddb586cfcc368cc,,50.79,96.81,56.39,73.57,"254,5,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645021220000
620d077deddb586cfcbbea1f,true,50.79,95.58,58.79,77.74,"254,7,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645021054000
620d0711eddb586cfcbbe5cb,,43.59,90.81,56.59,70,"218,13,2,1",time,60,-1,2,60.01,1,4.85,false,false,english_1k,none,normal,false,false,false,,1645020945000
620d0671eddb586cfcb466f2,,48.99,94.74,56.99,66.36,"245,8,1,0",time,60,-1,1,60.01,0,6.08,false,false,english_1k,none,normal,false,false,false,,1645020785000
620d0613eddb586cfcb4632c,,47.59,95.27,54.99,68.56,"238,7,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1645020691000
620bab4aeddb586cfc0927aa,,47.99,95.94,54.19,71,"240,6,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1644931914000
620b15ebeddb586cfc4c914d,,42.59,94.12,50.99,71.31,"213,9,0,0",time,60,-1,2,60.01,0,12.72,false,false,english_1k,none,normal,false,false,false,,1644893675000
620b159aeddb586cfc4c8f43,,42.59,95.83,47.99,65.55,"213,4,1,0",time,60,-1,1,60.01,0,4.02,false,false,english_1k,none,normal,false,false,false,,1644893595000
620b154feddb586cfc4c8d45,,43.79,92.28,54.39,66.68,"219,14,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1644893520000
620b150eeddb586cfc4c8b80,,42.2,91.27,50.4,60.7,"211,15,1,0",time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,,1644893455000
620b14cceddb586cfc490b84,,43.59,91.24,54.79,68.18,"218,15,1,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1644893389000
620b1482eddb586cfc451720,,39.99,91.09,51.59,62.68,"200,12,2,2",time,60,-1,1,60.01,0,33.67,false,false,english_1k,none,normal,false,false,false,,1644893315000
620b141deddb586cfc451479,,39.59,90.84,50.19,66.34,"198,15,0,0",time,60,-1,3,60.01,0,63.32,false,false,english_1k,none,normal,false,false,false,,1644893214000
620b1391eddb586cfc3da00b,,43.39,92.69,51.99,70.01,"217,12,1,0",time,60,-1,2,60.01,0,22.03,false,false,english_1k,none,normal,false,false,false,,1644893073000
620b1297eddb586cfc3d9978,,42.99,92.39,55.19,64.69,"215,12,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1644892824000
620b1233eddb586cfc362637,,40.59,90.08,52.39,69.01,"203,15,2,1",time,60,-1,1,60.01,0,12.49,false,false,english_1k,none,normal,false,false,false,,1644892724000
620b1085eddb586cfc2ea965,,49.98,96.39,55.38,71.19,"250,4,1,0",time,60,-1,3,60.02,0,44.34,false,false,english_1k,none,normal,false,false,false,,1644892294000
620b0ff7eddb586cfc273427,,39.19,88.72,53.19,62.19,"196,18,1,1",time,60,-1,4,60.01,0,70.42,false,false,english_1k,none,normal,false,false,false,,1644892152000
620a121beddb586cfce9896b,,49.8,95.05,56.6,74.59,"249,8,0,0",time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,,1644827164000
620a11d8eddb586cfce60b3e,,44.39,90.34,57.99,75.76,"222,18,0,0",time,60,-1,1,60.01,0,0.62,false,false,english_1k,none,normal,false,false,false,,1644827097000
620a118eeddb586cfce21952,,46.77,93.43,54.76,66.95,"234,11,1,0",time,60,-1,0,60.04,0,0,false,false,english_1k,none,normal,false,false,false,,1644827023000
6209d483eddb586cfc5e9eaa,,46.99,95.83,52.79,68.62,"235,6,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1644811396000
6209d431eddb586cfc5e9c56,,46.79,94.89,54.79,66,"234,7,0,3",time,60,-1,1,60.01,1,0.52,false,false,english_1k,none,normal,false,false,false,,1644811314000
6209d37ceddb586cfc572bdf,,47.59,96.28,53.79,69.94,"238,6,0,0",time,60,-1,1,60.01,0,0.13,false,false,english_1k,none,normal,false,false,false,,1644811133000
6209d33aeddb586cfc572a07,,39.79,92.64,51.59,65.7,"199,9,1,1",time,60,-1,0,60.01,1,0,false,false,english_1k,none,normal,false,false,false,,1644811066000
6209d2a0eddb586cfc572618,,48.59,94.24,55.59,65.44,"243,10,0,0",time,60,-1,5,60.01,2,12.73,false,false,english_1k,none,normal,false,false,false,,1644810913000
6209d246eddb586cfc4fb822,,41.99,92.11,53.19,64.5,"210,12,0,1",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1644810822000
6209d1eeeddb586cfc4fb5d6,,39.19,87.05,55.59,63.27,"196,22,1,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1644810735000
6209d1aaeddb586cfc4fb3fb,,46.19,94.12,54.39,70.55,"231,9,1,1",time,60,-1,1,60.01,0,8.88,false,false,english_1k,none,normal,false,false,false,,1644810667000
6209d159eddb586cfc4c35ca,,46.6,95.19,54,67.67,"233,7,0,0",time,60,-1,2,60,0,26.79,false,false,english_1k,none,normal,false,false,false,,1644810585000
6209d0f2eddb586cfc4843a0,,47.79,98.06,51.59,70.8,"239,2,0,1",time,60,-1,4,60.01,0,58.68,false,false,english_1k,none,normal,false,false,false,,1644810483000
6209d040eddb586cfc483e84,,49.79,93.73,57.39,71.16,"249,12,0,1",time,60,-1,1,60.01,0,1.32,false,false,english_1k,none,normal,false,false,false,,1644810305000
6209cff3eddb586cfc40d0b9,,47.19,95.49,53.19,78.07,"236,7,0,1",time,60,-1,3,60.01,0,60.66,false,false,english_1k,none,normal,false,false,false,,1644810227000
6209cf64eddb586cfc40cca0,,45.99,96.2,52.59,66.92,"230,5,0,0",time,60,-1,3,60.01,0,4.17,false,false,english_1k,none,normal,false,false,false,,1644810085000
6208bf53eddb586cfc82a782,,44,95.92,49,66.16,"220,7,0,0",time,60,-1,1,60,0,0.52,false,false,english_1k,none,normal,false,false,false,,1644740436000
6208bf0eeddb586cfc7b3dbf,,36.38,89.37,50.77,65.95,"182,15,0,1",time,60,-1,2,60.03,0,3.4,false,false,english_1k,none,normal,false,false,false,,1644740367000
6208be9aeddb586cfc7b3b7a,,42.17,94.19,48.17,66.76,"211,9,0,0",time,60,-1,0,60.04,0,0,false,false,english_1k,none,normal,false,false,false,,1644740250000
6208be53eddb586cfc7b3a0d,true,49.98,96.35,54.78,75.56,"125,2,1,0",time,30,-1,0,30.01,0,0,false,false,english_1k,none,normal,false,false,false,,1644740180000
6208be2aeddb586cfc7b3945,,46.25,93.33,59.8,68.17,"58,3,0,0",time,15,-1,2,15.05,0,7.62,false,false,english_1k,none,normal,false,false,false,,1644740139000
6208bdf7eddb586cfc77bda7,,42.27,95.78,47.52,65.15,"274,8,0,0",words,50,-1,1,77.78,1,1.12,false,false,english_1k,none,normal,false,false,false,,1644740087000
6208bd88eddb586cfc73cdb0,,44.97,95.11,53.16,63.79,"225,7,0,0",time,60,-1,1,60.04,0,0.12,false,false,english_1k,none,normal,false,false,false,,1644739977000
6208bd11eddb586cfc73cb18,,41.58,90.27,48.58,56.55,"208,8,0,1",time,60,-1,0,60.03,1,0,false,false,english_1k,none,normal,false,false,false,,1644739858000
6208bca9eddb586cfc6c60af,,45.38,88.67,45.38,68.38,"227,0,0,0",time,60,-1,0,60.03,0,0,false,false,english_1k,none,normal,false,false,false,,1644739754000
6208bbf2eddb586cfc6c5d07,,38.98,89.33,50.37,62.25,"195,17,0,3",time,60,-1,2,60.03,0,23.17,false,false,english_1k,none,normal,false,false,false,,1644739570000
6208bb59eddb586cfc64f192,,45.17,94.9,50.97,68.84,"226,7,0,0",time,60,-1,7,60.04,0,105.68,false,false,english_1k,none,normal,false,false,false,,1644739417000
6207685f3bbcef0b650133ce,,45.8,93.26,53.4,71.45,"229,12,0,0",time,60,-1,4,60,0,38.05,false,false,english_1k,none,normal,false,false,false,,1644652640000
62072b4c3bbcef0b657f7f10,,44.19,95.18,49.79,64.86,"221,8,0,1",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1644637004000
62072b0b3bbcef0b657f7dbf,,39.59,90.77,51.99,65.87,"198,14,1,0",time,60,-1,4,60.01,0,3.58,false,false,english_1k,none,normal,false,false,false,,1644636940000
62072ac53bbcef0b65781865,,39.59,91.02,51.19,66.35,"198,13,2,2",time,60,-1,3,60.01,0,12.09,false,false,english_1k,none,normal,false,false,false,,1644636870000
62072a713bbcef0b657816a2,,44.19,93.46,51.99,66.13,"221,10,0,0",time,60,-1,3,60.01,0,1.17,false,false,english_1k,none,normal,false,false,false,,1644636785000
62072a253bbcef0b657814ff,,39.8,91.57,52.2,66.21,"199,12,0,0",time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,,1644636710000
620729e53bbcef0b657813cc,,43.99,92.62,54.19,71.28,"220,11,1,1",time,60,-1,3,60.01,0,2.7,false,false,english_1k,none,normal,false,false,false,,1644636645000
6207299a3bbcef0b6570ae49,,41.79,93.05,51.79,67.66,"209,10,0,1",time,60,-1,3,60.01,0,25.96,false,false,english_1k,none,normal,false,false,false,,1644636571000
6207293a3bbcef0b6570ac20,,37.59,89.67,48.39,56.63,"188,16,1,1",time,60,-1,0,60.01,2,0,false,false,english_1k,none,normal,false,false,false,,1644636475000
620728fb3bbcef0b6570aa90,,37.99,91.14,47.39,59.35,"190,13,1,0",time,60,-1,2,60.01,0,5.77,false,false,english_1k,none,normal,false,false,false,,1644636412000
620728b13bbcef0b6570a8d0,,43.59,92.97,51.19,71.99,"218,11,1,1",time,60,-1,9,60.01,0,97.9,false,false,english_1k,none,normal,false,false,false,,1644636338000
620678063bbcef0b65101fb2,,42.19,100,42.19,62.76,"211,0,0,0",time,60,-1,22,60.01,0,157.07,false,false,english_1k,none,normal,false,false,false,,1644591111000
620677043bbcef0b6508b3d4,,42.99,99.1,44.19,59,"215,1,0,0",time,60,-1,23,60.01,1,208.18,false,false,english_1k,none,normal,false,false,false,,1644590853000
620675c53bbcef0b65014669,,45.19,97.88,47.19,59.59,"226,3,0,0",time,60,-1,10,60.01,0,97.28,false,false,english_1k,none,normal,false,false,false,,1644590534000
620675103bbcef0b65f9dead,,46.39,95.04,52.39,66.57,"232,8,0,0",time,60,-1,3,60.01,0,51.14,false,false,english_1k,none,normal,false,false,false,,1644590352000
6206746a3bbcef0b65f9d7b1,,37.59,91.56,47.39,59.09,"188,11,0,1",time,60,-1,6,60.01,0,44.32,false,false,english_1k,none,normal,false,false,false,,1644590186000
620673ef3bbcef0b65f27223,,42.19,94.98,51.79,65.26,"211,6,0,1",time,60,-1,2,60.01,0,13.15,false,false,english_1k,none,normal,false,false,false,,1644590064000
6206739d3bbcef0b65f26e8b,,39.39,89.06,52.99,61.84,"197,17,2,0",time,60,-1,2,60.01,0,44.85,false,false,english_1k,none,normal,false,false,false,,1644589982000
620673203bbcef0b65f26924,,46.39,93.19,55.79,67.67,"232,11,0,1",time,60,-1,1,60.01,0,2.81,false,false,english_1k,none,normal,false,false,false,,1644589856000
620672d03bbcef0b65eb058a,,44.19,92.17,56.19,67.04,"221,12,1,1",time,60,-1,1,60.01,0,0.49,false,false,english_1k,none,normal,false,false,false,,1644589777000
620672643bbcef0b65eb0163,,43.39,92.45,52.99,68.99,"217,13,0,0",time,60,-1,7,60.01,0,52.66,false,false,english_1k,none,normal,false,false,false,,1644589669000
6206714e3bbcef0b65e39699,,49.99,96.42,55.79,70.41,"250,6,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1644589391000
62066be53bbcef0b65c5de29,,49.59,98.46,51.79,65.01,"248,2,0,0",time,60,-1,2,60.01,0,2.19,false,false,english_1k,none,normal,false,false,false,,1644588006000
62066aa93bbcef0b65bafa07,,46.79,95.49,53.19,64.98,"234,7,0,0",time,60,-1,7,60.01,0,19.64,false,false,english_1k,none,normal,false,false,false,,1644587690000
6205e26b3bbcef0b655c6771,,44.58,92.45,56.93,63.4,"83,5,0,0",custom,custom,-1,1,22.34129999999888,0,0.61,false,false,english_1k,none,normal,false,false,false,,1644552812000
6205dfdd3bbcef0b654d9851,,43.39,96.31,48.79,63.3,"217,5,0,0",time,60,-1,2,60.01,1,2.22,false,false,english_1k,none,normal,false,false,false,,1644552158000
6205de843bbcef0b65462f70,,45.58,95.2,54.18,68.83,"228,7,0,0",time,60,-1,1,60.02,0,4.51,false,false,english_1k,none,normal,false,false,false,,1644551812000
6205dda23bbcef0b653ec9b3,,43.99,91.94,54.59,64.93,"220,13,0,1",time,60,-1,2,60.01,0,7.79,false,false,english_1k,none,normal,false,false,false,,1644551587000
6205dc7b3bbcef0b65376254,,41.99,92.28,51.79,65.52,"210,13,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1644551292000
6205dc1c3bbcef0b65375f74,,28.2,86.82,43.99,59.67,"141,15,2,0",time,60,-1,1,60.01,1,5.68,false,false,english_1k,none,normal,false,false,false,,1644551196000
6205dbc93bbcef0b65375d01,,41.79,95.74,46.98,58.78,"209,5,1,0",time,60,-1,0,60.02,3,0,false,false,english_1k,none,normal,false,false,false,,1644551114000
6205d8f73bbcef0b65212bc2,,41.59,96.93,45.59,62.55,"208,4,0,1",time,60,-1,1,60.01,1,55.01,false,false,english_1k,none,normal,false,false,false,,1644550391000
6205d8773bbcef0b652127c0,,43.39,97.46,47.19,63.8,"217,3,0,0",time,60,-1,17,60.01,0,77.12,false,false,english_1k,none,normal,false,false,false,,1644550263000
6205d7c63bbcef0b6519c3f5,,35.79,94.12,44.19,64.44,"179,7,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1644550087000
6205d77d3bbcef0b6519c1b9,,41.79,98.21,44.79,69.13,"209,2,0,0",time,60,-1,8,60.01,0,62.53,false,false,english_1k,none,normal,false,false,false,,1644550013000
6205d6ec3bbcef0b65125f08,,39.59,92.67,46.39,65.81,"198,10,1,1",time,60,-1,2,60.01,0,2.04,false,false,english_1k,none,normal,false,false,false,,1644549869000
6205d2073bbcef0b65f4c1cb,,42.79,94.29,48.99,65,"214,9,0,0",time,60,-1,0,60.01,1,0,false,false,english_1k,none,normal,false,false,false,,1644548616000
6205d1b83bbcef0b65f4bf91,,36.99,93.19,46.99,64.73,"185,9,0,0",time,60,-1,2,60.01,0,7.79,false,false,english_1k,none,normal,false,false,false,,1644548537000
6205d0963bbcef0b65ed5925,,39.79,92.71,49.39,65.34,"199,9,2,0",time,60,-1,1,60.01,1,0.89,false,false,english_1k,none,normal,false,false,false,,1644548247000
6205d0463bbcef0b65ed56a3,,41.39,94.63,48.39,64.96,"207,7,1,0",time,60,-1,7,60.01,0,16.77,false,false,english_1k,none,normal,false,false,false,,1644548166000
6205cf223bbcef0b65e5f01c,,42.39,94.25,51.99,66.74,"212,8,0,0",time,60,-1,2,60.01,0,3.22,false,false,english_1k,none,normal,false,false,false,,1644547874000
6205cd2e3bbcef0b65d724ed,,40.79,95.42,47.99,67.73,"204,5,1,0",time,60,-1,2,60.01,0,1.9,false,false,english_1k,none,normal,false,false,false,,1644547375000
6205cbbf3bbcef0b65cfbc43,,46.19,94.64,52.19,71.59,"231,9,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1644547007000
6205cb353bbcef0b65c85a40,,41,94,50,67.76,"205,7,0,5",time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,,1644546870000
6205caf23bbcef0b65c8587b,,39.99,91.87,49.19,65.03,"200,11,1,2",time,60,-1,3,60.01,0,4.28,false,false,english_1k,none,normal,false,false,false,,1644546803000
6205c8b83bbcef0b65b98cf9,,43.4,94.55,51.4,65.36,"217,7,0,1",time,60,-1,1,60,1,0.52,false,false,english_1k,none,normal,false,false,false,,1644546233000
6205c7533bbcef0b65b225bc,,45.19,94.44,50.39,67.83,"226,9,1,0",time,60,-1,4,60.01,0,16.56,false,false,english_1k,none,normal,false,false,false,,1644545875000
6205c5763bbcef0b65a744de,,44.2,95.44,48.2,64.37,"221,7,0,1",time,60,-1,1,60,0,13.54,false,false,english_1k,none,normal,false,false,false,,1644545398000
6205c41d3bbcef0b659bf522,,44.79,97.47,47.39,71.35,"224,4,0,0",time,60,-1,3,60.01,0,27.1,false,false,english_1k,none,normal,false,false,false,,1644545053000
6205c3843bbcef0b659bf0fe,,44.39,93.36,51.19,65.54,"222,11,1,0",time,60,-1,4,60.01,1,45.73,false,false,english_1k,none,normal,false,false,false,,1644544900000
62053f873bbcef0b6557bcbb,,41.39,96.86,44.59,62.57,"207,4,0,0",time,60,-1,7,60.01,1,40.87,false,false,english_1k,none,normal,false,false,false,,1644511111000
62053a123bbcef0b653a1200,,36.79,95.09,44.79,53.7,"184,6,0,0",time,60,-1,9,60.01,2,36.77,false,false,english_1k,none,normal,false,false,false,,1644509714000
6205399d3bbcef0b6532b203,,43.39,95.38,47.59,69.83,"217,7,0,0",time,60,-1,1,60.01,0,5.61,false,false,english_1k,none,normal,false,false,false,,1644509597000
620539213bbcef0b6532ac5b,,45.79,96.36,49.39,73.73,"229,5,1,0",time,60,-1,4,60.01,0,25.94,false,false,english_1k,none,normal,false,false,false,,1644509474000
620538b63bbcef0b652b4c51,,39.79,97.27,43.99,66.36,"199,3,0,0",time,60,-1,4,60.01,0,10.56,false,false,english_1k,none,normal,false,false,false,,1644509367000
6205385f3bbcef0b652b4847,,45.79,96.39,49.79,65.42,"229,6,0,0",time,60,-1,2,60.01,0,12.43,false,false,english_1k,none,normal,false,false,false,,1644509279000
620538083bbcef0b652b4495,,38.8,91.43,49,68.93,"194,13,0,0",time,60,-1,0,60,1,0,false,false,english_1k,none,normal,false,false,false,,1644509192000
620537c33bbcef0b652b4185,,44.59,97.49,47.79,65.56,"223,3,0,0",time,60,-1,2,60.01,0,9.49,false,false,english_1k,none,normal,false,false,false,,1644509124000
620537563bbcef0b6523e1c0,,42.99,95.32,46.99,63.22,"215,7,0,0",time,60,-1,1,60.01,0,2.5,false,false,english_1k,none,normal,false,false,false,,1644509015000
620536773bbcef0b6520632e,,40.79,93.85,48.79,61.96,"204,8,0,2",time,60,-1,1,60.01,0,7.77,false,false,english_1k,none,normal,false,false,false,,1644508792000
620536083bbcef0b651c781e,,33.8,87.7,48.8,63.3,"169,20,0,1",time,60,-1,7,60,0,74.11,false,false,english_1k,none,normal,false,false,false,,1644508680000
6205308f3bbcef0b65f77693,,33.39,86.56,50.59,66.72,"167,19,0,2",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1644507279000
620530013bbcef0b65f770f6,,43.19,97.46,47.19,62.92,"216,3,0,1",time,60,-1,0,60.01,2,0,false,false,english_1k,none,normal,false,false,false,,1644507138000
62052f7b3bbcef0b65f76aff,true,40.19,95.02,46.6,64.68,"502,16,1,0",words,100,-1,2,149.87,0,30.91,false,false,english_1k,none,normal,false,false,false,,1644507004000
62052e9c3bbcef0b65f006a2,,42.59,97.41,46.39,63.6,"213,3,0,1",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1644506781000
62052e303bbcef0b65e8a770,,35.8,93.07,46.2,66.87,"179,9,0,1",time,60,-1,1,60,0,31.34,false,false,english_1k,none,normal,false,false,false,,1644506672000
62052dc63bbcef0b65e8a2df,,34.6,87.24,48.6,55.32,"173,19,1,0",time,60,-1,1,60,0,8.02,false,false,english_1k,none,normal,false,false,false,,1644506566000
62052d343bbcef0b65e89c91,,32.2,91.16,43,63.52,"161,10,0,2",time,60,-1,1,60,0,0.77,false,false,english_1k,none,normal,false,false,false,,1644506420000
62052c7d3bbcef0b65e13a38,,40.2,95.38,47.6,60.97,"201,6,0,0",time,60,-1,0,60,1,0,false,false,english_1k,none,normal,false,false,false,,1644506237000
62052c3b3bbcef0b65e137a0,,35,89.52,45.8,59.02,"175,14,1,1",time,60,-1,0,60,2,0,false,false,english_1k,none,normal,false,false,false,,1644506171000
62052be63bbcef0b65ddbfaf,,34.39,90.3,47.39,66.22,"172,13,0,2",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1644506087000
62052ba23bbcef0b65d9d6cf,,41.79,93.77,51.39,63.32,"209,9,0,1",time,60,-1,1,60.01,0,3.34,false,false,english_1k,none,normal,false,false,false,,1644506018000
62052add3bbcef0b65d9cee6,,29.4,83.98,41.19,49.01,"147,23,0,1",time,60,-1,0,60.01,1,0,false,false,english_1k,none,normal,false,false,false,,1644505821000
62052a733bbcef0b65d27017,,27.8,81.2,46.79,56.95,"139,26,3,3",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1644505716000
6205291e3bbcef0b65cb07bc,,39.2,88.28,45.4,63.78,"196,10,0,5",time,60,-1,0,60,0,0,false,false,english_1k,none,normal,false,false,false,,1644505375000
620528db3bbcef0b65cb052b,,45.99,92.8,45.99,65.46,"230,0,0,0",time,60,-1,4,60.01,0,5.09,false,false,english_1k,none,normal,false,false,false,,1644505307000
6205288e3bbcef0b65cb01dc,,41,89.67,44.4,64.38,"205,2,1,0",time,60,-1,6,60,0,39.67,false,false,english_1k,none,normal,false,false,false,,1644505230000
620528153bbcef0b65c3a248,,48.8,94.25,49,68.37,"244,1,0,0",time,60,-1,3,60,0,37.09,false,false,english_1k,none,normal,false,false,false,,1644505109000
620527a73bbcef0b65c39d7a,,49.19,95.74,49.19,70.8,"246,0,0,0",time,60,-1,4,60.01,0,35.17,false,false,english_1k,none,normal,false,false,false,,1644505000000
620527383bbcef0b65c02467,,47.79,92.08,50.39,65.6,"239,5,0,1",time,60,-1,3,60.01,0,17.71,false,false,english_1k,none,normal,false,false,false,,1644504889000
6205267d3bbcef0b65bc36a1,true,50.19,95.08,50.19,65.49,"251,0,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1644504702000
6205262f3bbcef0b65bc3371,,45.4,90.98,45.4,59.36,"227,0,0,0",time,60,-1,2,60,0,17.39,false,false,english_1k,none,normal,false,false,false,,1644504623000
620525af3bbcef0b65b4d41c,,46.2,95.08,46.2,64.13,"231,0,0,0",time,60,-1,4,60,0,12.37,false,false,english_1k,none,normal,false,false,false,,1644504496000
620525083bbcef0b65b4cd5f,,42.19,92.74,43.39,61.5,"211,1,0,1",time,60,-1,3,60.01,1,13.1,false,false,english_1k,none,normal,false,false,false,,1644504329000
6205229b3bbcef0b65a5ffb0,,45.59,98.31,46.79,63.8,"228,1,0,0",time,60,-1,5,60.01,0,12.94,false,false,english_1k,none,normal,false,false,false,,1644503707000
620521a03bbcef0b659e9c14,,48.44,83.48,68.42,75.48,"80,12,1,1",custom,custom,-1,22,19.8195,0,64.08,false,false,english_1k,none,normal,false,false,false,,1644503457000
6205212a3bbcef0b65973d48,,64,100,64,75.13,"111,0,0,0",custom,custom,-1,3,20.81390000000596,0,11.99,false,false,english_1k,none,normal,false,false,false,,1644503339000
620521053bbcef0b65973bd0,,58.04,94.64,65.07,75.23,"99,3,0,0",custom,custom,-1,11,20.469399999991058,0,35.17,false,false,english_1k,none,normal,false,false,false,,1644503301000
620520ba3bbcef0b65973899,true,66.81,95.58,70.63,70.89,"105,2,0,0",custom,custom,-1,1,18.85870000000298,0,2.18,false,false,english_1k,none,normal,false,false,false,,1644503227000
620520a13bbcef0b659737a2,,62.72,98.23,62.72,60.95,"111,0,0,0",custom,custom,-1,0,21.23589999999106,0,0,false,false,english_1k,none,normal,false,false,false,,1644503201000
620520883bbcef0b659736b3,,54.78,91.3,64.95,68.98,"97,7,0,0",custom,custom,-1,14,21.24739999999106,0,49.58,false,false,english_1k,none,normal,false,false,false,,1644503177000
6205202d3bbcef0b6593beac,,32.33,94.59,36.62,10.11,"98,3,2,0",custom,custom,-1,2,36.37140000000596,15,6.17,false,false,english_1k,none,normal,false,false,false,,1644503086000
62051ffc3bbcef0b658fd6b2,,60.79,93.16,66.69,71.99,"103,3,0,2",custom,custom,-1,0,20.33309999999404,0,0,false,false,english_1k,none,normal,false,false,false,,1644503037000
